Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
E2,26/10/2019,Fleetwood Town,Milton Keynes Dons,1,0
E2,26/10/2019,Oxford,Rochdale,3,0
E2,26/10/2019,Peterboro,Coventry,2,2
E2,26/10/2019,Rotherham,Wycombe,0,1
E2,26/10/2019,Shrewsbury,Sunderland,1,0
E2,26/10/2019,Southend,Ipswich,1,3
E2,02/11/2019,AFC Wimbledon,Lincoln,1,1
E2,02/11/2019,Blackpool,Peterboro,4,3
E2,02/11/2019,Bolton,Fleetwood Town,2,1
E2,02/11/2019,Coventry,Accrington,0,0
E2,02/11/2019,Doncaster,Burton,2,2
E2,02/11/2019,Gillingham,Rotherham,0,3
E2,02/11/2019,Milton Keynes Dons,Tranmere,1,3
E2,02/11/2019,Portsmouth,Oxford,1,1
E2,02/11/2019,Rochdale,Bristol Rvs,1,2
E2,02/11/2019,Sunderland,Southend,1,0
E2,02/11/2019,Wycombe,Shrewsbury,1,0
E2,05/11/2019,Portsmouth,Southend,4,1
E2,05/11/2019,Rochdale,Ipswich,0,1
E2,05/11/2019,Shrewsbury,Peterboro,1,0
E2,16/11/2019,Blackpool,AFC Wimbledon,2,0
E2,16/11/2019,Bolton,Milton Keynes Dons,1,0
E2,16/11/2019,Coventry,Rochdale,2,1
E2,16/11/2019,Gillingham,Lincoln,1,0
E2,16/11/2019,Rotherham,Accrington,1,0
E2,17/11/2019,Tranmere,Wycombe,0,2
E2,23/11/2019,Accrington,Bolton,7,1
E2,23/11/2019,AFC Wimbledon,Gillingham,1,0
E2,23/11/2019,Fleetwood Town,Tranmere,2,1
E2,23/11/2019,Ipswich,Blackpool,2,2
E2,23/11/2019,Milton Keynes Dons,Rotherham,2,3
E2,23/11/2019,Peterboro,Burton,1,0
E2,23/11/2019,Rochdale,Portsmouth,0,3
E2,23/11/2019,Shrewsbury,Bristol Rvs,3,4
E2,23/11/2019,Southend,Oxford,0,4
E2,23/11/2019,Sunderland,Coventry,1,1
E2,23/11/2019,Wycombe,Doncaster,1,0
E2,26/11/2019,Ipswich,Wycombe,0,0
E2,26/11/2019,Portsmouth,Rotherham,3,2
E2,26/11/2019,Sunderland,Burton,1,2
E2,03/12/2019,Burton,Southend,1,1
E2,07/12/2019,Blackpool,Fleetwood Town,3,1
E2,07/12/2019,Bolton,AFC Wimbledon,2,2
E2,07/12/2019,Bristol Rvs,Southend,4,2
E2,07/12/2019,Burton,Lincoln,0,2
E2,07/12/2019,Coventry,Ipswich,1,1
E2,07/12/2019,Doncaster,Milton Keynes Dons,1,1
E2,07/12/2019,Gillingham,Sunderland,1,0
E2,07/12/2019,Oxford,Shrewsbury,0,0
E2,07/12/2019,Portsmouth,Peterboro,2,2
E2,07/12/2019,Rotherham,Rochdale,0,1
E2,07/12/2019,Tranmere,Accrington,1,1
E2,14/12/2019,Accrington,Portsmouth,4,1
E2,14/12/2019,AFC Wimbledon,Doncaster,2,1
E2,14/12/2019,Fleetwood Town,Gillingham,1,1
E2,14/12/2019,Ipswich,Bristol Rvs,1,2
E2,14/12/2019,Lincoln,Tranmere,1,0
E2,14/12/2019,Milton Keynes Dons,Oxford,1,0
E2,14/12/2019,Peterboro,Bolton,1,0
E2,14/12/2019,Shrewsbury,Coventry,2,1
E2,14/12/2019,Southend,Rotherham,2,2
E2,14/12/2019,Sunderland,Blackpool,1,1
E2,14/12/2019,Wycombe,Burton,2,0
E2,21/12/2019,Gillingham,Milton Keynes Dons,3,1
E2,21/12/2019,Blackpool,Shrewsbury,0,1
E2,21/12/2019,Bolton,Southend,3,2
E2,21/12/2019,Bristol Rvs,Peterboro,0,0
E2,21/12/2019,Burton,Rochdale,3,1
E2,21/12/2019,Coventry,Lincoln,1,0
E2,21/12/2019,Doncaster,Accrington,1,1
E2,21/12/2019,Oxford,Wycombe,1,0
E2,21/12/2019,Portsmouth,Ipswich,1,0
E2,21/12/2019,Rotherham,Fleetwood Town,2,2
E2,21/12/2019,Tranmere,AFC Wimbledon,1,0
E2,26/12/2019,Blackpool,Accrington,0,1
E2,26/12/2019,Bristol Rvs,AFC Wimbledon,1,2
E2,26/12/2019,Burton,Tranmere,4,2
E2,26/12/2019,Ipswich,Gillingham,0,0
E2,26/12/2019,Oxford,Lincoln,1,0
E2,26/12/2019,Peterboro,Doncaster,0,3
E2,26/12/2019,Portsmouth,Wycombe,2,0
E2,26/12/2019,Rochdale,Fleetwood Town,2,3
E2,26/12/2019,Shrewsbury,Rotherham,1,2
E2,26/12/2019,Southend,Milton Keynes Dons,2,2
E2,26/12/2019,Sunderland,Bolton,0,0
E2,29/12/2019,Gillingham,Rochdale,1,0
E2,29/12/2019,Accrington,Burton,2,0
E2,29/12/2019,AFC Wimbledon,Oxford,1,2
E2,29/12/2019,Bolton,Shrewsbury,1,1
E2,29/12/2019,Doncaster,Sunderland,1,2
E2,29/12/2019,Fleetwood Town,Bristol Rvs,0,0
E2,29/12/2019,Lincoln,Ipswich,5,3
E2,29/12/2019,Milton Keynes Dons,Portsmouth,3,1
E2,29/12/2019,Rotherham,Peterboro,4,0
E2,29/12/2019,Tranmere,Blackpool,1,1
E2,29/12/2019,Wycombe,Coventry,1,4
E2,01/01/2020,Accrington,Rochdale,1,2
E2,01/01/2020,AFC Wimbledon,Southend,1,1
E2,01/01/2020,Bolton,Burton,3,4
E2,01/01/2020,Doncaster,Oxford,1,0
E2,01/01/2020,Fleetwood Town,Sunderland,1,1
E2,01/01/2020,Gillingham,Portsmouth,1,1
E2,01/01/2020,Lincoln,Peterboro,2,1
E2,01/01/2020,Milton Keynes Dons,Bristol Rvs,3,0
E2,01/01/2020,Rotherham,Blackpool,2,1
E2,01/01/2020,Tranmere,Coventry,1,4
E2,01/01/2020,Wycombe,Ipswich,1,1
E2,04/01/2020,Sunderland,Lincoln,3,1
E2,07/01/2020,Doncaster,Shrewsbury,2,0
E2,11/01/2020,Bristol Rvs,Doncaster,0,2
E2,11/01/2020,Burton,Fleetwood Town,1,0
E2,11/01/2020,Coventry,Milton Keynes Dons,1,1
E2,11/01/2020,Ipswich,Accrington,4,1
E2,11/01/2020,Oxford,Rotherham,1,3
E2,11/01/2020,Peterboro,Gillingham,0,0
E2,11/01/2020,Portsmouth,AFC Wimbledon,2,1
E2,11/01/2020,Rochdale,Bolton,2,0
E2,11/01/2020,Shrewsbury,Lincoln,1,1
E2,11/01/2020,Southend,Tranmere,0,0
E2,11/01/2020,Sunderland,Wycombe,4,0
E2,14/01/2020,Burton,Milton Keynes Dons,1,0
E2,14/01/2020,Lincoln,Bolton,5,1
E2,14/01/2020,Oxford,Ipswich,0,0
E2,18/01/2020,Accrington,Southend,1,2
E2,18/01/2020,AFC Wimbledon,Peterboro,1,0
E2,18/01/2020,Bolton,Portsmouth,0,1
E2,18/01/2020,Doncaster,Coventry,0,1
E2,18/01/2020,Fleetwood Town,Shrewsbury,2,2
E2,18/01/2020,Gillingham,Oxford,1,1
E2,18/01/2020,Lincoln,Blackpool,1,0
E2,18/01/2020,Milton Keynes Dons,Sunderland,0,1
E2,18/01/2020,Rotherham,Bristol Rvs,3,0
E2,18/01/2020,Tranmere,Ipswich,1,2
E2,18/01/2020,Wycombe,Rochdale,2,1
E2,21/01/2020,Peterboro,Wycombe,4,0
E2,24/01/2020,Sunderland,Doncaster,0,0
E2,25/01/2020,Bristol Rvs,Fleetwood Town,0,0
E2,25/01/2020,Burton,Accrington,1,1
E2,25/01/2020,Ipswich,Lincoln,1,0
E2,25/01/2020,Peterboro,Rotherham,2,1
E2,25/01/2020,Rochdale,Gillingham,2,2
E2,28/01/2020,Accrington,Peterboro,0,2
E2,28/01/2020,AFC Wimbledon,Burton,2,2
E2,28/01/2020,Doncaster,Southend,3,1
E2,28/01/2020,Fleetwood Town,Coventry,0,0
E2,28/01/2020,Lincoln,Portsmouth,0,2
E2,28/01/2020,Milton Keynes Dons,Rochdale,2,1
E2,28/01/2020,Rotherham,Ipswich,1,0
E2,28/01/2020,Wycombe,Blackpool,2,1
E2,28/01/2020,Bolton,Bristol Rvs,1,1
E2,29/01/2020,Gillingham,Shrewsbury,2,0
E2,29/01/2020,Tranmere,Sunderland,0,1
E2,01/02/2020,Accrington,AFC Wimbledon,2,1
E2,01/02/2020,Bolton,Tranmere,2,0
E2,01/02/2020,Bristol Rvs,Coventry,1,2
E2,01/02/2020,Fleetwood Town,Doncaster,2,1
E2,01/02/2020,Ipswich,Peterboro,1,4
E2,01/02/2020,Milton Keynes Dons,Wycombe,2,0
E2,01/02/2020,Oxford,Blackpool,2,1
E2,01/02/2020,Portsmouth,Sunderland,2,0
E2,01/02/2020,Rochdale,Shrewsbury,1,0
E2,01/02/2020,Rotherham,Burton,3,2
E2,01/02/2020,Southend,Lincoln,2,1
E2,04/02/2020,Tranmere,Doncaster,0,3
E2,07/02/2020,Lincoln,Rotherham,0,1
E2,08/02/2020,AFC Wimbledon,Fleetwood Town,1,2
E2,08/02/2020,Blackpool,Southend,2,1
E2,08/02/2020,Burton,Gillingham,0,0
E2,08/02/2020,Coventry,Bolton,2,1
E2,08/02/2020,Doncaster,Rochdale,1,1
E2,08/02/2020,Peterboro,Oxford,4,0
E2,08/02/2020,Shrewsbury,Milton Keynes Dons,1,1
E2,08/02/2020,Sunderland,Ipswich,1,0
E2,08/02/2020,Tranmere,Portsmouth,0,2
E2,08/02/2020,Wycombe,Bristol Rvs,3,1
E2,11/02/2020,AFC Wimbledon,Ipswich,0,0
E2,11/02/2020,Blackpool,Gillingham,2,3
E2,11/02/2020,Burton,Oxford,2,2
E2,11/02/2020,Coventry,Portsmouth,1,0
E2,11/02/2020,Doncaster,Bolton,2,1
E2,11/02/2020,Lincoln,Milton Keynes Dons,1,1
E2,11/02/2020,Peterboro,Southend,4,0
E2,11/02/2020,Shrewsbury,Accrington,0,2
E2,11/02/2020,Sunderland,Rochdale,3,0
E2,11/02/2020,Tranmere,Bristol Rvs,0,0
E2,11/02/2020,Wycombe,Fleetwood Town,0,1
E2,15/02/2020,Accrington,Lincoln,4,3
E2,15/02/2020,Bolton,Wycombe,0,2
E2,15/02/2020,Bristol Rvs,Blackpool,2,1
E2,15/02/2020,Fleetwood Town,Peterboro,2,1
E2,15/02/2020,Gillingham,Doncaster,2,1
E2,15/02/2020,Ipswich,Burton,4,1
E2,15/02/2020,Oxford,Sunderland,0,1
E2,15/02/2020,Portsmouth,Shrewsbury,2,0
E2,15/02/2020,Rotherham,AFC Wimbledon,2,2
E2,15/02/2020,Southend,Coventry,0,2
E2,18/02/2020,Oxford,AFC Wimbledon,5,0
E2,18/02/2020,Southend,Gillingham,0,1
E2,22/02/2020,Accrington,Rotherham,1,2
E2,22/02/2020,AFC Wimbledon,Blackpool,0,0
E2,22/02/2020,Fleetwood Town,Portsmouth,1,0
E2,22/02/2020,Ipswich,Oxford,0,1
E2,22/02/2020,Lincoln,Gillingham,0,0
E2,22/02/2020,Milton Keynes Dons,Bolton,1,0
E2,22/02/2020,Rochdale,Coventry,1,2
E2,22/02/2020,Shrewsbury,Doncaster,1,0
E2,22/02/2020,Southend,Burton,2,3
E2,22/02/2020,Sunderland,Bristol Rvs,3,0
E2,22/02/2020,Wycombe,Tranmere,3,1
E2,25/02/2020,Blackpool,Bolton,2,1
E2,25/02/2020,Coventry,Rotherham,1,1
E2,25/02/2020,Oxford,Accrington,3,0
E2,25/02/2020,Portsmouth,Milton Keynes Dons,3,1
E2,25/02/2020,Shrewsbury,Tranmere,2,3
E2,25/02/2020,Sunderland,Fleetwood Town,1,1
E2,28/02/2020,Portsmouth,Rochdale,3,0
E2,29/02/2020,Blackpool,Ipswich,2,1
E2,29/02/2020,Bolton,Accrington,0,0
E2,29/02/2020,Bristol Rvs,Shrewsbury,0,1
E2,29/02/2020,Burton,Peterboro,1,1
E2,29/02/2020,Doncaster,Wycombe,3,1
E2,29/02/2020,Gillingham,AFC Wimbledon,1,2
E2,29/02/2020,Oxford,Southend,2,1
E2,29/02/2020,Rotherham,Milton Keynes Dons,1,1
E2,01/03/2020,Coventry,Sunderland,1,0
E2,03/03/2020,Ipswich,Fleetwood Town,0,1
E2,07/03/2020,Accrington,Tranmere,1,2
E2,07/03/2020,AFC Wimbledon,Bolton,0,0
E2,07/03/2020,Fleetwood Town,Blackpool,0,0
E2,07/03/2020,Ipswich,Coventry,0,1
E2,07/03/2020,Lincoln,Burton,3,2
E2,07/03/2020,Milton Keynes Dons,Doncaster,0,1
E2,07/03/2020,Peterboro,Portsmouth,2,0
E2,07/03/2020,Rochdale,Rotherham,3,1
E2,07/03/2020,Shrewsbury,Oxford,2,3
E2,07/03/2020,Southend,Bristol Rvs,3,1
E2,07/03/2020,Sunderland,Gillingham,2,2
E2,10/03/2020,Blackpool,Tranmere,1,2
E2,10/03/2020,Bristol Rvs,Sunderland,2,0
E2,10/03/2020,Burton,Bolton,2,2
E2,10/03/2020,Portsmouth,Fleetwood Town,2,2
E1,10/08/02,Burnley,Brighton,1,3
E1,10/08/02,Coventry,Sheffield United,2,1
E1,10/08/02,Derby,Reading,3,0
E1,10/08/02,Leicester,Watford,2,0
E1,10/08/02,Millwall,Rotherham,0,6
E1,10/08/02,Norwich,Grimsby,4,0
E1,10/08/02,Portsmouth,Nott'm Forest,2,0
E1,10/08/02,Preston,Crystal Palace,1,2
E1,10/08/02,Sheffield Weds,Stoke,0,0
E1,10/08/02,Walsall,Ipswich,0,2
E1,10/08/02,Wimbledon,Gillingham,0,1
E1,11/08/02,Bradford,Wolves,0,0
E1,13/08/02,Brighton,Coventry,0,0
E1,13/08/02,Crystal Palace,Bradford,1,1
E1,13/08/02,Gillingham,Derby,1,0
E1,13/08/02,Grimsby,Wimbledon,0,0
E1,13/08/02,Reading,Sheffield Weds,2,1
E1,13/08/02,Rotherham,Norwich,1,1
E1,13/08/02,Sheffield United,Portsmouth,1,1
E1,13/08/02,Watford,Millwall,0,0
E1,14/08/02,Nott'm Forest,Preston,2,2
E1,14/08/02,Stoke,Leicester,0,1
E1,14/08/02,Wolves,Walsall,3,1
E1,17/08/02,Brighton,Norwich,0,2
E1,17/08/02,Crystal Palace,Portsmouth,2,3
E1,17/08/02,Gillingham,Millwall,1,0
E1,17/08/02,Grimsby,Derby,1,2
E1,17/08/02,Nott'm Forest,Sheffield Weds,4,0
E1,17/08/02,Reading,Coventry,1,2
E1,17/08/02,Rotherham,Preston,0,0
E1,17/08/02,Sheffield United,Walsall,1,1
E1,17/08/02,Stoke,Bradford,2,1
E1,17/08/02,Watford,Wimbledon,3,2
E1,17/08/02,Wolves,Burnley,3,0
E1,18/08/02,Ipswich,Leicester,6,1
E1,24/08/02,Bradford,Grimsby,0,0
E1,24/08/02,Burnley,Sheffield United,0,1
E1,24/08/02,Coventry,Crystal Palace,1,0
E1,24/08/02,Derby,Wolves,1,4
E1,24/08/02,Leicester,Reading,2,1
E1,24/08/02,Millwall,Ipswich,1,1
E1,24/08/02,Norwich,Gillingham,1,0
E1,24/08/02,Portsmouth,Watford,3,0
E1,24/08/02,Preston,Stoke,4,3
E1,24/08/02,Sheffield Weds,Rotherham,1,2
E1,24/08/02,Walsall,Nott'm Forest,2,1
E1,24/08/02,Wimbledon,Brighton,1,0
E1,26/08/02,Brighton,Walsall,0,2
E1,26/08/02,Gillingham,Preston,1,1
E1,26/08/02,Grimsby,Portsmouth,0,1
E1,26/08/02,Ipswich,Bradford,1,2
E1,26/08/02,Rotherham,Derby,2,1
E1,26/08/02,Stoke,Norwich,1,1
E1,26/08/02,Watford,Coventry,5,2
E1,27/08/02,Crystal Palace,Leicester,0,0
E1,27/08/02,Reading,Burnley,3,0
E1,27/08/02,Sheffield United,Millwall,3,1
E1,27/08/02,Wolves,Sheffield Weds,2,2
E1,28/08/02,Nott'm Forest,Wimbledon,2,0
E1,31/08/02,Bradford,Rotherham,4,2
E1,31/08/02,Burnley,Crystal Palace,0,0
E1,31/08/02,Coventry,Nott'm Forest,0,1
E1,31/08/02,Derby,Stoke,2,0
E1,31/08/02,Leicester,Gillingham,2,0
E1,31/08/02,Millwall,Grimsby,2,0
E1,31/08/02,Norwich,Watford,4,0
E1,31/08/02,Portsmouth,Brighton,4,2
E1,31/08/02,Walsall,Reading,0,2
E1,31/08/02,Wimbledon,Wolves,3,2
E1,01/09/02,Preston,Ipswich,0,0
E1,01/09/02,Sheffield Weds,Sheffield United,2,0
E1,07/09/02,Derby,Burnley,1,2
E1,07/09/02,Gillingham,Portsmouth,1,3
E1,07/09/02,Millwall,Brighton,1,0
E1,07/09/02,Norwich,Sheffield United,2,3
E1,07/09/02,Rotherham,Reading,0,0
E1,07/09/02,Watford,Walsall,2,0
E1,07/09/02,Wimbledon,Leicester,2,3
E1,14/09/02,Brighton,Gillingham,2,4
E1,14/09/02,Burnley,Stoke,2,1
E1,14/09/02,Coventry,Grimsby,3,2
E1,14/09/02,Crystal Palace,Wolves,4,2
E1,14/09/02,Leicester,Derby,3,1
E1,14/09/02,Nott'm Forest,Watford,0,1
E1,14/09/02,Portsmouth,Millwall,1,0
E1,14/09/02,Preston,Sheffield Weds,2,2
E1,14/09/02,Reading,Wimbledon,0,1
E1,14/09/02,Sheffield United,Rotherham,1,0
E1,14/09/02,Walsall,Bradford,0,1
E1,15/09/02,Ipswich,Norwich,1,1
E1,17/09/02,Brighton,Stoke,1,2
E1,17/09/02,Burnley,Millwall,2,2
E1,17/09/02,Crystal Palace,Derby,0,1
E1,17/09/02,Leicester,Bradford,4,0
E1,17/09/02,Portsmouth,Wimbledon,4,1
E1,17/09/02,Preston,Watford,1,1
E1,17/09/02,Sheffield United,Grimsby,2,1
E1,17/09/02,Walsall,Rotherham,3,4
E1,18/09/02,Coventry,Sheffield Weds,1,1
E1,18/09/02,Nott'm Forest,Gillingham,4,1
E1,18/09/02,Reading,Norwich,0,2
E1,21/09/02,Bradford,Burnley,2,2
E1,21/09/02,Derby,Preston,0,2
E1,21/09/02,Gillingham,Sheffield United,1,1
E1,21/09/02,Grimsby,Nott'm Forest,0,3
E1,21/09/02,Millwall,Walsall,0,3
E1,21/09/02,Norwich,Portsmouth,1,0
E1,21/09/02,Rotherham,Brighton,1,0
E1,21/09/02,Sheffield Weds,Leicester,0,0
E1,21/09/02,Watford,Crystal Palace,3,3
E1,21/09/02,Wimbledon,Coventry,0,1
E1,21/09/02,Wolves,Reading,0,1
E1,22/09/02,Stoke,Ipswich,2,1
E1,24/09/02,Bradford,Coventry,1,1
E1,24/09/02,Wolves,Preston,4,0
E1,25/09/02,Sheffield Weds,Crystal Palace,0,0
E1,25/09/02,Stoke,Nott'm Forest,2,2
E1,28/09/02,Brighton,Grimsby,1,2
E1,28/09/02,Burnley,Wimbledon,1,0
E1,28/09/02,Coventry,Millwall,2,3
E1,28/09/02,Ipswich,Derby,0,1
E1,28/09/02,Leicester,Wolves,1,0
E1,28/09/02,Nott'm Forest,Rotherham,3,2
E1,28/09/02,Portsmouth,Bradford,3,0
E1,28/09/02,Preston,Norwich,1,2
E1,28/09/02,Reading,Stoke,1,1
E1,28/09/02,Sheffield United,Watford,1,2
E1,28/09/02,Walsall,Sheffield Weds,1,0
E1,29/09/02,Crystal Palace,Gillingham,2,2
E1,05/10/02,Bradford,Preston,1,1
E1,05/10/02,Derby,Walsall,2,2
E1,05/10/02,Gillingham,Coventry,0,2
E1,05/10/02,Grimsby,Reading,0,3
E1,05/10/02,Millwall,Nott'm Forest,1,2
E1,05/10/02,Norwich,Leicester,0,0
E1,05/10/02,Rotherham,Portsmouth,2,3
E1,05/10/02,Sheffield Weds,Burnley,1,3
E1,05/10/02,Stoke,Crystal Palace,1,1
E1,05/10/02,Watford,Brighton,1,0
E1,05/10/02,Wolves,Sheffield United,1,3
E1,06/10/02,Wimbledon,Ipswich,0,1
E1,08/10/02,Grimsby,Ipswich,3,0
E1,12/10/02,Bradford,Derby,0,0
E1,12/10/02,Burnley,Walsall,2,1
E1,12/10/02,Ipswich,Sheffield Weds,2,1
E1,12/10/02,Millwall,Wimbledon,1,1
E1,12/10/02,Rotherham,Gillingham,1,1
E1,12/10/02,Watford,Grimsby,2,0
E1,19/10/02,Brighton,Sheffield United,2,4
E1,19/10/02,Gillingham,Watford,3,0
E1,19/10/02,Grimsby,Rotherham,0,0
E1,19/10/02,Leicester,Burnley,0,1
E1,19/10/02,Norwich,Millwall,3,1
E1,19/10/02,Portsmouth,Coventry,1,1
E1,19/10/02,Reading,Ipswich,3,1
E1,19/10/02,Sheffield Weds,Bradford,2,1
E1,19/10/02,Stoke,Wolves,0,2
E1,19/10/02,Walsall,Preston,3,3
E1,19/10/02,Wimbledon,Crystal Palace,2,2
E1,20/10/02,Derby,Nott'm Forest,0,0
E1,22/10/02,Ipswich,Burnley,2,2
E1,23/10/02,Coventry,Norwich,1,1
E1,23/10/02,Sheffield United,Stoke,2,1
E1,26/10/02,Bradford,Norwich,2,1
E1,26/10/02,Burnley,Portsmouth,0,3
E1,26/10/02,Coventry,Walsall,0,0
E1,26/10/02,Crystal Palace,Brighton,5,0
E1,26/10/02,Ipswich,Gillingham,0,1
E1,26/10/02,Millwall,Derby,3,0
E1,26/10/02,Nott'm Forest,Leicester,2,2
E1,26/10/02,Preston,Reading,1,0
E1,26/10/02,Rotherham,Stoke,4,0
E1,26/10/02,Sheffield United,Wimbledon,1,1
E1,26/10/02,Watford,Sheffield Weds,1,0
E1,26/10/02,Wolves,Grimsby,4,1
E1,29/10/02,Gillingham,Wolves,0,4
E1,29/10/02,Grimsby,Burnley,6,5
E1,29/10/02,Leicester,Coventry,2,1
E1,29/10/02,Norwich,Nott'm Forest,0,0
E1,29/10/02,Portsmouth,Preston,3,2
E1,29/10/02,Reading,Bradford,1,0
E1,29/10/02,Walsall,Crystal Palace,3,4
E1,29/10/02,Wimbledon,Rotherham,2,1
E1,30/10/02,Derby,Sheffield United,2,1
E1,30/10/02,Sheffield Weds,Millwall,0,1
E1,30/10/02,Stoke,Watford,1,2
E1,02/11/02,Brighton,Bradford,3,2
E1,02/11/02,Coventry,Rotherham,2,1
E1,02/11/02,Grimsby,Gillingham,1,1
E1,02/11/02,Nott'm Forest,Sheffield United,3,0
E1,02/11/02,Portsmouth,Leicester,0,2
E1,02/11/02,Preston,Burnley,3,1
E1,02/11/02,Reading,Millwall,2,0
E1,02/11/02,Sheffield Weds,Derby,1,3
E1,02/11/02,Walsall,Stoke,4,2
E1,02/11/02,Watford,Wolves,1,1
E1,02/11/02,Wimbledon,Norwich,4,2
E1,03/11/02,Ipswich,Crystal Palace,1,2
E1,06/11/02,Wolves,Portsmouth,1,1
E1,09/11/02,Bradford,Wimbledon,3,5
E1,09/11/02,Burnley,Coventry,3,1
E1,09/11/02,Crystal Palace,Nott'm Forest,0,0
E1,09/11/02,Derby,Portsmouth,1,2
E1,09/11/02,Gillingham,Reading,0,1
E1,09/11/02,Leicester,Walsall,2,0
E1,09/11/02,Millwall,Preston,2,1
E1,09/11/02,Norwich,Sheffield Weds,3,0
E1,09/11/02,Rotherham,Watford,2,1
E1,09/11/02,Sheffield United,Ipswich,0,0
E1,09/11/02,Stoke,Grimsby,1,2
E1,11/11/02,Wolves,Brighton,1,1
E1,16/11/02,Brighton,Derby,1,0
E1,16/11/02,Coventry,Wolves,0,2
E1,16/11/02,Gillingham,Sheffield Weds,1,1
E1,16/11/02,Grimsby,Preston,3,3
E1,16/11/02,Millwall,Leicester,2,2
E1,16/11/02,Norwich,Crystal Palace,2,0
E1,16/11/02,Nott'm Forest,Bradford,3,0
E1,16/11/02,Portsmouth,Stoke,3,0
E1,16/11/02,Rotherham,Burnley,0,0
E1,16/11/02,Wimbledon,Walsall,3,2
E1,17/11/02,Watford,Ipswich,0,2
E1,23/11/02,Bradford,Sheffield United,0,5
E1,23/11/02,Burnley,Norwich,2,0
E1,23/11/02,Crystal Palace,Grimsby,2,0
E1,23/11/02,Ipswich,Coventry,2,1
E1,23/11/02,Leicester,Rotherham,2,1
E1,23/11/02,Preston,Brighton,2,2
E1,23/11/02,Reading,Watford,1,0
E1,23/11/02,Sheffield Weds,Portsmouth,1,3
E1,23/11/02,Stoke,Millwall,0,1
E1,23/11/02,Walsall,Gillingham,1,0
E1,23/11/02,Wolves,Nott'm Forest,2,1
E1,25/11/02,Derby,Wimbledon,3,2
E1,26/11/02,Crystal Palace,Reading,0,1
E1,26/11/02,Preston,Leicester,2,0
E1,27/11/02,Nott'm Forest,Brighton,3,2
E1,30/11/02,Brighton,Reading,0,1
E1,30/11/02,Coventry,Preston,1,2
E1,30/11/02,Gillingham,Stoke,1,1
E1,30/11/02,Grimsby,Leicester,1,2
E1,30/11/02,Millwall,Bradford,1,0
E1,30/11/02,Norwich,Derby,1,0
E1,30/11/02,Nott'm Forest,Ipswich,2,1
E1,30/11/02,Portsmouth,Walsall,3,2
E1,30/11/02,Rotherham,Wolves,0,0
E1,30/11/02,Sheffield United,Crystal Palace,2,1
E1,30/11/02,Watford,Burnley,2,1
E1,30/11/02,Wimbledon,Sheffield Weds,3,0
E1,07/12/02,Bradford,Gillingham,1,3
E1,07/12/02,Burnley,Nott'm Forest,1,0
E1,07/12/02,Crystal Palace,Millwall,1,0
E1,07/12/02,Derby,Watford,3,0
E1,07/12/02,Ipswich,Rotherham,1,2
E1,07/12/02,Leicester,Sheffield United,0,0
E1,07/12/02,Preston,Wimbledon,3,5
E1,07/12/02,Reading,Portsmouth,0,0
E1,07/12/02,Sheffield Weds,Brighton,1,1
E1,07/12/02,Stoke,Coventry,1,2
E1,07/12/02,Walsall,Grimsby,3,1
E1,07/12/02,Wolves,Norwich,1,0
E1,10/12/02,Brighton,Ipswich,1,1
E1,14/12/02,Bradford,Nott'm Forest,1,0
E1,14/12/02,Burnley,Rotherham,2,6
E1,14/12/02,Crystal Palace,Norwich,2,0
E1,14/12/02,Derby,Brighton,1,0
E1,14/12/02,Ipswich,Watford,4,2
E1,14/12/02,Leicester,Millwall,4,1
E1,14/12/02,Preston,Grimsby,3,0
E1,14/12/02,Reading,Sheffield United,0,2
E1,14/12/02,Sheffield Weds,Gillingham,0,2
E1,14/12/02,Stoke,Portsmouth,1,1
E1,14/12/02,Walsall,Wimbledon,2,0
E1,14/12/02,Wolves,Coventry,0,2
E1,20/12/02,Brighton,Leicester,0,1
E1,21/12/02,Coventry,Derby,3,0
E1,21/12/02,Gillingham,Burnley,4,2
E1,21/12/02,Grimsby,Sheffield Weds,2,0
E1,21/12/02,Millwall,Wolves,1,1
E1,21/12/02,Norwich,Walsall,2,1
E1,21/12/02,Nott'm Forest,Reading,2,0
E1,21/12/02,Portsmouth,Ipswich,1,1
E1,21/12/02,Sheffield United,Preston,1,0
E1,21/12/02,Watford,Bradford,1,0
E1,21/12/02,Wimbledon,Stoke,1,1
E1,22/12/02,Rotherham,Crystal Palace,1,3
E1,26/12/02,Bradford,Stoke,4,2
E1,26/12/02,Burnley,Wolves,2,1
E1,26/12/02,Coventry,Reading,2,0
E1,26/12/02,Derby,Grimsby,1,3
E1,26/12/02,Leicester,Ipswich,1,2
E1,26/12/02,Millwall,Gillingham,2,2
E1,26/12/02,Norwich,Brighton,0,1
E1,26/12/02,Portsmouth,Crystal Palace,1,1
E1,26/12/02,Preston,Rotherham,0,2
E1,26/12/02,Sheffield Weds,Nott'm Forest,2,0
E1,26/12/02,Walsall,Sheffield United,0,1
E1,26/12/02,Wimbledon,Watford,0,0
E1,28/12/02,Brighton,Burnley,2,2
E1,28/12/02,Crystal Palace,Preston,2,0
E1,28/12/02,Grimsby,Norwich,1,1
E1,28/12/02,Ipswich,Walsall,3,2
E1,28/12/02,Nott'm Forest,Portsmouth,1,2
E1,28/12/02,Reading,Derby,2,1
E1,28/12/02,Rotherham,Millwall,1,3
E1,28/12/02,Sheffield United,Coventry,0,0
